Date,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.easting,samplingPoint.northing,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,pH Water,Temp Water,Cond @ 25C
2024-11-12,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2024-11-12T10:10:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.93,9.7,513
2024-12-04,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2024-12-04T10:29:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.94,7.2,462
2025-01-15,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-01-15T09:59:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.59,8.1,435
2025-02-06,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-02-06T10:01:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.56,5.8,425
2025-03-04,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-03-04T09:31:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.68,4.9,442
2025-04-07,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-04-07T10:06:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.74,9.1,501
2025-05-15,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-05-15T09:38:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.46,12.1,450
2025-06-12,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-06-12T12:04:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.63,14.2,444
2025-07-09,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-07-09T11:17:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.53,14.8,405
2025-08-08,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-08-08T11:33:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.61,14.8,409
2025-10-28,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-10-28T13:11:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.6,12.2,492
2025-11-17,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-11-17T09:40:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.66,9.6,477
2025-12-16,SO-Y0004482,RIVER EASTERN YAR AT GREAT BUDBRIDGE MANOR,453159,83551,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-12-16T10:56:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.63,10.6,440
2024-06-05,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2024-06-05T09:58:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8,13.3,526
2024-07-18,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2024-07-18T11:13:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.97,15.7,537
2024-08-29,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2024-08-29T12:26:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.08,16.4,555
2024-09-04,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2024-09-04T13:30:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.08,15.8,540
2024-10-04,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2024-10-04T11:13:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.97,12.1,501
2024-11-07,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2024-11-07T10:48:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.05,12.4,521
2024-12-02,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2024-12-02T10:07:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.87,10.2,411
2025-01-13,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-01-13T11:05:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.76,6.1,468
2025-02-24,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-02-24T11:01:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.67,9.3,290
2025-03-25,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-03-25T12:12:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.2,10.1,528
2025-05-21,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-05-21T11:20:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.03,13.3,573
2025-06-13,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-06-13T11:22:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.95,16.7,514
2025-07-24,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-07-24T12:43:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.1,17.4,588
2025-08-29,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-08-29T12:56:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.05,16.6,441
2025-09-29,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-09-29T14:52:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.98,12.8,591
2025-10-16,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-10-16T14:31:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.08,13.4,583
2025-11-17,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-11-17T12:28:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.21,9.3,556
2025-12-05,SO-Y0004409,RIVER EASTERN YAR AT ROUD,451450,80380,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-12-05T09:39:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.81,6.4,462
2024-01-29,SO-RTN0061,RIVER MEDINA AT CHILLERTON GAUGING STATION,449440,84410,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-01-29T10:57:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.88,11.2,614
2024-04-03,SO-RTN0061,RIVER MEDINA AT CHILLERTON GAUGING STATION,449440,84410,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-04-03T10:25:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.51,11.3,605
2024-07-23,SO-RTN0061,RIVER MEDINA AT CHILLERTON GAUGING STATION,449440,84410,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-07-23T10:45:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.78,12.1,607
2024-10-28,SO-RTN0061,RIVER MEDINA AT CHILLERTON GAUGING STATION,449440,84410,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-10-28T10:23:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.67,11.8,612
2025-04-28,SO-RTN0061,RIVER MEDINA AT CHILLERTON GAUGING STATION,449440,84410,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-04-28T10:43:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.51,11.8,609
2025-07-24,SO-RTN0061,RIVER MEDINA AT CHILLERTON GAUGING STATION,449440,84410,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-07-24T11:32:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.96,12.8,598
2025-10-23,SO-RTN0061,RIVER MEDINA AT CHILLERTON GAUGING STATION,449440,84410,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-10-23T10:31:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.53,11.6,603
2020-01-07,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2020-01-07T10:37:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.41,9,467
2020-01-28,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2020-01-28T10:39:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.58,6.9,NA
2020-02-11,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2020-02-11T13:35:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.52,7.4,457
2020-03-10,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2020-03-10T10:38:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.52,9.9,460
2020-10-01,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2020-10-01T11:35:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.42,12.3,455
2020-11-03,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2020-11-03T10:33:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.45,10.8,467
2020-12-01,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2020-12-01T14:52:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.62,8.8,482
2021-01-14,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-01-14T10:28:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.52,9.4,488
2021-02-23,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-02-23T11:05:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.7,8.6,484
2021-03-10,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-03-10T11:04:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.56,8.5,488
2021-04-08,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-04-08T11:23:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.59,8,483
2021-05-26,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-05-26T10:31:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.49,10.6,464
2021-06-09,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-09T11:07:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.46,12.1,466
2021-07-21,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-21T10:54:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.57,14.1,482
2021-08-13,SO-Y0004512,RIVER MEDINA AT FOOTBRIDGE UPSTREAM OLD MILL FARM,450431,85969,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-08-13T10:51:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.55,14.2,452
2024-06-28,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-06-28T10:18:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.71,13.1,526
2024-07-23,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-07-23T10:25:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.81,14.1,508
2024-08-14,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-08-14T10:47:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.76,14.2,517
2024-09-04,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-09-04T10:50:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.57,13.5,500
2024-10-04,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-10-04T10:22:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.44,11.4,481
2024-11-07,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-11-07T11:48:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.56,12.2,492
2024-12-02,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-12-02T12:00:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.3,10.6,438
2025-02-18,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-18T12:16:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.62,8.6,497
2025-03-24,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-03-24T12:10:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.56,10.7,494
2025-05-13,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-05-13T10:57:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.56,13.3,502
2025-06-18,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-06-18T08:40:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.69,13.4,490
2025-07-24,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-07-24T10:44:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.68,14.7,485
2025-08-29,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-08-29T13:22:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.39,15.5,454
2025-09-29,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-09-29T15:09:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.41,11.4,487
2025-10-23,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-10-23T10:27:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,6.91,11.7,490
2025-11-18,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-11-18T10:01:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.61,8.4,477
2025-12-03,SO-Y0004371,RIVER MEDINA AT HIGHWOOD LANE,449750,84600,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-12-03T10:51:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.15,8.9,424
2020-01-07,SO-Y0004484,RIVER MEDINA- NORTH OF APPLEFORD,450181,82138,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2020-01-07T12:26:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.28,8.7,455
2020-02-11,SO-Y0004484,RIVER MEDINA- NORTH OF APPLEFORD,450181,82138,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2020-02-11T12:12:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.49,6.1,459
2020-03-10,SO-Y0004484,RIVER MEDINA- NORTH OF APPLEFORD,450181,82138,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2020-03-10T11:51:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.43,10.2,456
2021-05-07,SO-Y0004484,RIVER MEDINA- NORTH OF APPLEFORD,450181,82138,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2021-05-07T11:26:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.15,9.3,446
2021-06-09,SO-Y0004484,RIVER MEDINA- NORTH OF APPLEFORD,450181,82138,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2021-06-09T12:11:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.41,13.9,469
2021-07-30,SO-Y0004484,RIVER MEDINA- NORTH OF APPLEFORD,450181,82138,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2021-07-30T13:03:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.42,15.1,440
2021-08-13,SO-Y0004484,RIVER MEDINA- NORTH OF APPLEFORD,450181,82138,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2021-08-13T12:36:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.8,15.7,457
2021-09-10,SO-Y0004484,RIVER MEDINA- NORTH OF APPLEFORD,450181,82138,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2021-09-10T11:29:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.69,16.6,496
