Date,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.easting,samplingPoint.northing,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,pH Water,Temp Water,Cond @ 25C
2025-09-03,SO-G0006578,"GUTTER HEATH FOOTBRIDGE, BARTLEY WATER",430125,110272,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-09-03T08:57:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.4,16.5,312
2025-10-09,SO-G0006578,"GUTTER HEATH FOOTBRIDGE, BARTLEY WATER",430125,110272,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-10-09T11:39:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.31,11.7,321
2025-11-25,SO-G0006578,"GUTTER HEATH FOOTBRIDGE, BARTLEY WATER",430125,110272,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-11-25T10:32:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.1,6.1,224
2025-12-11,SO-G0006578,"GUTTER HEATH FOOTBRIDGE, BARTLEY WATER",430125,110272,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - UNSPECIFIED,2025-12-11T13:12:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.05,9.3,180
2022-04-19,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-04-19T13:01:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.6,12.1,386
2022-05-30,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-05-30T15:33:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.55,14.5,382
2022-06-16,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-06-16T11:35:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.67,15.2,373
2022-07-22,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-07-22T11:21:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.66,17.6,396
2022-08-08,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-08-08T09:39:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.93,15.1,403
2022-09-27,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-09-27T09:11:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.65,12,376
2022-10-11,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-10-11T11:33:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.65,9.7,417
2022-11-09,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-11-09T11:01:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.19,12.2,324
2022-12-14,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-12-14T12:10:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.44,3.8,359
2023-01-25,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-01-25T10:59:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.43,4,314
2023-02-10,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-02-10T09:39:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.36,3.9,336
2023-03-06,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-03-06T12:06:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.61,6.5,358
2024-06-19,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-06-19T10:51:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.62,14.3,394
2024-07-16,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-07-16T13:57:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.9,17.1,312
2024-08-07,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-08-07T10:12:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.71,15.8,409
2024-09-26,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-09-26T12:05:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.35,15.9,324
2024-10-14,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-10-14T09:47:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.29,12.7,289
2024-11-14,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-11-14T12:01:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.47,10.9,336
2024-12-12,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-12-12T11:15:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.37,7.5,280
2025-01-15,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-01-15T09:38:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.66,6.4,281
2025-02-05,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-02-05T12:24:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.2,6.7,268
2025-03-04,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-03-04T14:24:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.41,8.3,270
2025-04-22,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-04-22T12:46:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.52,12.7,330
2025-05-08,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-05-08T11:30:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.57,12.1,347
2025-06-05,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-06-05T13:45:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.53,14.2,391
2025-07-04,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-07-04T15:06:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.68,19.1,483
2025-08-12,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-08-12T15:14:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,8.11,21.6,396
2025-09-23,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-09-23T12:47:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.69,12.7,368
2025-10-09,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-10-09T14:02:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.64,13.8,440
2025-11-06,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-11-06T10:34:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.32,13.7,331
2025-12-05,SO-G0006945,"HARDINGS WOOD, SOWLEY STREAM EAST",437984,97162,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2025-12-05T12:28:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),RIVER / RUNNING SURFACE WATER,7.16,7.9,282
2020-01-14,SO-G0006039,HATCHET POND WFD LAKE SAMPLING POINT,436834,101565,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - LAKES/PONDS/RESERVOIRS,2020-01-14T12:17:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),POND / LAKE / RESERVOIR WATER,NA,NA,98
2020-02-20,SO-G0006039,HATCHET POND WFD LAKE SAMPLING POINT,436834,101565,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - LAKES/PONDS/RESERVOIRS,2020-02-20T11:28:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),POND / LAKE / RESERVOIR WATER,NA,NA,101
2020-03-11,SO-G0006039,HATCHET POND WFD LAKE SAMPLING POINT,436834,101565,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - LAKES/PONDS/RESERVOIRS,2020-03-11T13:27:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),POND / LAKE / RESERVOIR WATER,NA,NA,100
2025-04-08,SO-G0006039,HATCHET POND WFD LAKE SAMPLING POINT,436834,101565,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - LAKES/PONDS/RESERVOIRS,2025-04-08T12:32:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),POND / LAKE / RESERVOIR WATER,NA,NA,119
2025-05-08,SO-G0006039,HATCHET POND WFD LAKE SAMPLING POINT,436834,101565,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - LAKES/PONDS/RESERVOIRS,2025-05-08T12:47:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),POND / LAKE / RESERVOIR WATER,NA,NA,126
2025-06-04,SO-G0006039,HATCHET POND WFD LAKE SAMPLING POINT,436834,101565,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - LAKES/PONDS/RESERVOIRS,2025-06-04T11:46:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),POND / LAKE / RESERVOIR WATER,NA,NA,135
2025-07-30,SO-G0006039,HATCHET POND WFD LAKE SAMPLING POINT,436834,101565,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - LAKES/PONDS/RESERVOIRS,2025-07-30T16:41:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),POND / LAKE / RESERVOIR WATER,NA,NA,162
2025-08-12,SO-G0006039,HATCHET POND WFD LAKE SAMPLING POINT,436834,101565,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - LAKES/PONDS/RESERVOIRS,2025-08-12T16:59:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),POND / LAKE / RESERVOIR WATER,NA,NA,161
2025-09-03,SO-G0006039,HATCHET POND WFD LAKE SAMPLING POINT,436834,101565,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - LAKES/PONDS/RESERVOIRS,2025-09-03T12:26:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),POND / LAKE / RESERVOIR WATER,NA,NA,160
2025-10-08,SO-G0006039,HATCHET POND WFD LAKE SAMPLING POINT,436834,101565,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - LAKES/PONDS/RESERVOIRS,2025-10-08T12:44:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),POND / LAKE / RESERVOIR WATER,NA,NA,155
2025-11-25,SO-G0006039,HATCHET POND WFD LAKE SAMPLING POINT,436834,101565,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - LAKES/PONDS/RESERVOIRS,2025-11-25T12:22:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),POND / LAKE / RESERVOIR WATER,NA,NA,124
2025-12-11,SO-G0006039,HATCHET POND WFD LAKE SAMPLING POINT,436834,101565,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - LAKES/PONDS/RESERVOIRS,2025-12-11T15:00:00Z,PLANNED INVESTIGATION (LOCAL MONITORING),POND / LAKE / RESERVOIR WATER,NA,NA,111
2020-01-16,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2020-01-16T12:27:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.76,8.4,216
2020-02-12,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2020-02-12T12:23:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.4,5.7,291
2020-03-23,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2020-03-23T11:02:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.74,7.3,247
2021-05-10,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-05-10T08:21:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.27,11.4,311
2021-06-08,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-06-08T13:02:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.31,15.7,430
2021-07-13,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-07-13T12:00:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.11,16.5,245
2021-09-13,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-09-13T10:52:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.49,15.1,2036
2021-10-21,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-10-21T14:28:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.11,13.1,213
2021-11-19,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-11-19T11:48:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.14,10.6,293
2021-11-26,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-11-26T14:40:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.44,6.3,311
2021-12-10,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2021-12-10T12:11:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.12,6.2,647
2022-01-27,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-01-27T11:24:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.33,6.6,292
2022-02-24,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-24T15:37:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.41,7.7,303
2022-03-15,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-03-15T15:07:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.51,9.6,287
2022-07-19,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-07-19T08:33:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6.93,19.5,10992
2022-09-15,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-09-15T10:44:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.08,14.7,465
2022-11-09,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-11-09T10:37:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7,12.1,277
2023-01-25,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-01-25T10:26:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.88,2.9,305
2023-03-02,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-03-02T14:40:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.51,6.6,292
2023-05-18,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-05-18T14:16:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.68,14.6,295
2023-06-08,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-06-08T13:39:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.18,16.9,5395
2023-06-16,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-06-16T09:42:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.23,15.5,850
2023-07-17,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-07-17T11:45:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.41,16.5,979
2023-09-01,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-09-01T14:17:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.41,17.2,316
2023-09-22,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-09-22T16:09:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.02,14.7,267
2023-10-16,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-10-16T12:45:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.37,9.3,361
2023-11-24,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-11-24T09:56:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.06,9.1,229
2023-12-08,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2023-12-08T11:41:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.64,7.1,176
2024-01-15,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-01-15T13:10:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.16,4,234
2024-02-19,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-02-19T13:53:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.21,11.1,169
2024-03-18,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-03-18T09:04:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.27,10.4,205
2024-04-26,SO-G0004151,HATCHET STREAM AT ST LEONARDS,440652,98426,Southern,SOUTHERN - SOLENT AND SOUTH DOWNS,Multiple Values,OPEN,FRESHWATER - RIVERS,2024-04-26T14:02:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.88,12.6,44310
